clip,group,verdict,description,clip_path,montage
VID-20250924-WA0018_clip_029.mp4,panic_dense_crush,genuine_lowres_news,"CN news/doc: nighttime stampede aftermath, scattering + medical emergency",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0018_clip_029.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0018.png
VID-20250924-WA0018_clip_030.mp4,panic_dense_crush,genuine_lowres_news,"CN news/doc: nighttime stampede aftermath, scattering + medical emergency",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0018_clip_030.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0018.png
VID-20250924-WA0021_clip_008.mp4,panic_dense_crush,genuine_lowres_news,"Israel Ch12: Mount Meron crush (people falling, human jam)",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0021_clip_008.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0021.png
VID-20250924-WA0021_clip_009.mp4,panic_dense_crush,genuine_lowres_news,"Israel Ch12: Mount Meron crush (people falling, human jam)",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0021_clip_009.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0021.png
VID-20250924-WA0021_clip_011.mp4,panic_dense_crush,genuine_lowres_news,"Israel Ch12: Mount Meron crush (people falling, human jam)",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0021_clip_011.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0021.png
VID-20250924-WA0021_clip_012.mp4,panic_dense_crush,genuine_lowres_news,"Israel Ch12: Mount Meron crush (people falling, human jam)",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0021_clip_012.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0021.png
VID-20250924-WA0021_clip_013.mp4,panic_dense_crush,genuine_lowres_news,"Israel Ch12: Mount Meron crush (people falling, human jam)",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0021_clip_013.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0021.png
VID-20250924-WA0021_clip_014.mp4,panic_dense_crush,genuine_lowres_news,"Israel Ch12: Mount Meron crush (people falling, human jam)",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0021_clip_014.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0021.png
VID-20250924-WA0021_clip_015.mp4,panic_dense_crush,genuine_lowres_news,"Israel Ch12: Mount Meron crush (people falling, human jam)",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0021_clip_015.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0021.png
VID-20250924-WA0021_clip_021.mp4,panic_dense_crush,genuine_lowres_news,"Israel Ch12: Mount Meron crush (people falling, human jam)",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0021_clip_021.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0021.png
VID-20250924-WA0021_clip_022.mp4,panic_dense_crush,genuine_lowres_news,"Israel Ch12: Mount Meron crush (people falling, human jam)",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0021_clip_022.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0021.png
VID-20250924-WA0021_clip_023.mp4,panic_dense_crush,genuine_lowres_news,"Israel Ch12: Mount Meron crush (people falling, human jam)",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0021_clip_023.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0021.png
VID-20250924-WA0021_clip_024.mp4,panic_dense_crush,genuine_lowres_news,"Israel Ch12: Mount Meron crush (people falling, human jam)",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0021_clip_024.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0021.png
VID-20250924-WA0021_clip_026.mp4,panic_dense_crush,genuine_lowres_news,"Israel Ch12: Mount Meron crush (people falling, human jam)",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0021_clip_026.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0021.png
VID-20250924-WA0021_clip_027.mp4,panic_dense_crush,genuine_lowres_news,"Israel Ch12: Mount Meron crush (people falling, human jam)",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0021_clip_027.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0021.png
VID-20250924-WA0021_clip_033.mp4,panic_dense_crush,genuine_lowres_news,"Israel Ch12: Mount Meron crush (people falling, human jam)",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0021_clip_033.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0021.png
VID-20250924-WA0021_clip_036.mp4,panic_dense_crush,genuine_lowres_news,"Israel Ch12: Mount Meron crush (people falling, human jam)",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0021_clip_036.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0021.png
VID-20250924-WA0021_clip_037.mp4,panic_dense_crush,genuine_lowres_news,"Israel Ch12: Mount Meron crush (people falling, human jam)",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0021_clip_037.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0021.png
VID-20250924-WA0021_clip_038.mp4,panic_dense_crush,genuine_lowres_news,"Israel Ch12: Mount Meron crush (people falling, human jam)",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0021_clip_038.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0021.png
VID-20250924-WA0021_clip_039.mp4,panic_dense_crush,genuine_lowres_news,"Israel Ch12: Mount Meron crush (people falling, human jam)",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0021_clip_039.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0021.png
VID-20250924-WA0024_clip_001.mp4,panic_dense_crush,genuine_lowres_news,"AFP: ""dozens crushed to death, India holy river stampede""",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0024_clip_001.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0024.png
VID-20250924-WA0024_clip_003.mp4,panic_dense_crush,genuine_lowres_news,"AFP: ""dozens crushed to death, India holy river stampede""",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0024_clip_003.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0024.png
VID-20250924-WA0024_clip_004.mp4,panic_dense_crush,genuine_lowres_news,"AFP: ""dozens crushed to death, India holy river stampede""",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0024_clip_004.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0024.png
VID-20250924-WA0024_clip_005.mp4,panic_dense_crush,genuine_lowres_news,"AFP: ""dozens crushed to death, India holy river stampede""",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0024_clip_005.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0024.png
VID-20250924-WA0024_clip_006.mp4,panic_dense_crush,genuine_lowres_news,"AFP: ""dozens crushed to death, India holy river stampede""",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0024_clip_006.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0024.png
VID-20250924-WA0024_clip_007.mp4,panic_dense_crush,genuine_lowres_news,"AFP: ""dozens crushed to death, India holy river stampede""",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0024_clip_007.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0024.png
VID-20250924-WA0025_clip_005.mp4,panic_dense_crush,genuine_lowres_news,"ABP CCTV: Patna Gandhi Maidan stampede (33 dead), low-res",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0025_clip_005.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0025.png
VID-20250924-WA0025_clip_009.mp4,panic_dense_crush,genuine_lowres_news,"ABP CCTV: Patna Gandhi Maidan stampede (33 dead), low-res",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0025_clip_009.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0025.png
VID-20250924-WA0025_clip_010.mp4,panic_dense_crush,genuine_lowres_news,"ABP CCTV: Patna Gandhi Maidan stampede (33 dead), low-res",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0025_clip_010.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0025.png
VID-20250924-WA0025_clip_011.mp4,panic_dense_crush,genuine_lowres_news,"ABP CCTV: Patna Gandhi Maidan stampede (33 dead), low-res",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0025_clip_011.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0025.png
VID-20250924-WA0025_clip_012.mp4,panic_dense_crush,genuine_lowres_news,"ABP CCTV: Patna Gandhi Maidan stampede (33 dead), low-res",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0025_clip_012.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0025.png
VID-20250924-WA0025_clip_013.mp4,panic_dense_crush,genuine_lowres_news,"ABP CCTV: Patna Gandhi Maidan stampede (33 dead), low-res",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0025_clip_013.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0025.png
VID-20250924-WA0025_clip_014.mp4,panic_dense_crush,genuine_lowres_news,"ABP CCTV: Patna Gandhi Maidan stampede (33 dead), low-res",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0025_clip_014.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0025.png
VID-20250924-WA0025_clip_015.mp4,panic_dense_crush,genuine_lowres_news,"ABP CCTV: Patna Gandhi Maidan stampede (33 dead), low-res",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0025_clip_015.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0025.png
VID-20250924-WA0025_clip_016.mp4,panic_dense_crush,genuine_lowres_news,"ABP CCTV: Patna Gandhi Maidan stampede (33 dead), low-res",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0025_clip_016.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0025.png
VID-20250924-WA0025_clip_017.mp4,panic_dense_crush,genuine_lowres_news,"ABP CCTV: Patna Gandhi Maidan stampede (33 dead), low-res",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0025_clip_017.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0025.png
VID-20250924-WA0025_clip_020.mp4,panic_dense_crush,genuine_lowres_news,"ABP CCTV: Patna Gandhi Maidan stampede (33 dead), low-res",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0025_clip_020.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0025.png
VID-20250924-WA0025_clip_021.mp4,panic_dense_crush,genuine_lowres_news,"ABP CCTV: Patna Gandhi Maidan stampede (33 dead), low-res",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0025_clip_021.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0025.png
VID-20250924-WA0025_clip_022.mp4,panic_dense_crush,genuine_lowres_news,"ABP CCTV: Patna Gandhi Maidan stampede (33 dead), low-res",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0025_clip_022.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0025.png
VID-20250924-WA0025_clip_023.mp4,panic_dense_crush,genuine_lowres_news,"ABP CCTV: Patna Gandhi Maidan stampede (33 dead), low-res",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0025_clip_023.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0025.png
VID-20250924-WA0025_clip_027.mp4,panic_dense_crush,genuine_lowres_news,"ABP CCTV: Patna Gandhi Maidan stampede (33 dead), low-res",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0025_clip_027.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0025.png
VID-20250924-WA0025_clip_029.mp4,panic_dense_crush,genuine_lowres_news,"ABP CCTV: Patna Gandhi Maidan stampede (33 dead), low-res",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20250924-WA0025_clip_029.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20250924-WA0025.png
VID-20251025-WA0005_clip_002.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_002.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_003.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_003.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_004.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_004.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_005.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_005.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_006.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_006.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_007.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_007.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_008.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_008.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_009.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_009.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_010.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_010.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_011.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_011.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_012.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_012.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_013.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_013.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_014.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_014.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_015.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_015.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_016.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_016.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_017.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_017.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_018.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_018.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_019.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_019.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_020.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_020.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_021.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_021.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_022.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_022.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_023.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_023.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_024.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_024.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_025.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_025.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_026.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_026.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_027.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_027.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_028.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_028.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_029.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_029.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_030.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_030.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_031.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_031.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_032.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_032.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_033.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_033.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_034.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_034.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_035.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_035.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_036.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_036.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_037.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_037.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_038.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_038.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_039.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_039.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_040.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_040.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_041.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_041.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_042.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_042.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_043.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_043.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_044.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_044.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_045.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_045.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_046.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_046.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_047.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_047.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_048.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_048.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
VID-20251025-WA0005_clip_049.mp4,panic_dense_crush,genuine_lowres_news,"NDTV: Karur (Vijay) rally stampede, overcrowding/chaos",/Users/harinihegde/Downloads/crowd_panic/Panic/VID-20251025-WA0005_clip_049.mp4,outputs_improved/panic_subfolders/panic_dense_crush/VID-20251025-WA0005.png
